Order ID,Product ID,Customer ID,Order Date,Sales,Profit,Quantity,Discount
IN-2014-RB1943558-41843,OFF-BI-3726,RB-1943558,23-07-2014,99,33,2,0.0
CA-2014-LW16825140-41999,TEC-AC-4799,LW-168251404,26-12-2014,100,21,2,0.2
IN-2014-SH19975130-41975,OFF-PA-6616,SH-19975130,02-12-2014,85,-64,8,0.47
ID-2015-SG2060592-42117,OFF-BI-4806,SG-2060592,23-04-2015,36,4,2,0.4
IN-2014-SR2074059-41797,OFF-EN-4914,SR-2074059,07-06-2014,76,-46,4,0.47
US-2014-LH1690082-41670,OFF-EN-4903,LH-1690082,31-01-2014,68,27,7,0.0
US-2014-HP148155-41906,OFF-AR-3533,HP-148155,24-09-2014,48,-16,6,0.4
MX-2014-DL1292518-41909,TEC-AC-5193,DL-1292518,27-09-2014,58,12,3,0.0
MX-2014-LT1676582-41954,OFF-AR-3532,LT-1676582,11-11-2014,38,14,3,0.0
MX-2012-SP2092018-41159,OFF-PA-4161,SP-2092018,07-09-2012,52,0,5,0.0
MX-2013-RD1972036-41535,OFF-EN-3088,RD-1972036,18-09-2013,21,1,3,0.2
US-2013-GM1468018-41435,OFF-BI-3187,GM-1468018,10-06-2013,31,-25,4,0.6
US-2014-MG1814555-41928,OFF-PA-4169,MG-1814555,16-10-2014,45,-3,5,0.4
US-2015-PS1904598-42172,OFF-AP-3879,PS-1904598,17-06-2015,82,12,4,0.4
CG-2015-AT43533-42112,OFF-ST-4250,AT-43533,18-04-2015,19,3,1,0.0
SF-2013-AG495117-41446,OFF-ST-6282,AG-495117,21-06-2013,54,5,1,0.0
ES-2013-BP11050139-41522,OFF-AR-5917,BP-11050139,05-09-2013,62,6,3,0.1
PL-2015-BF1170103-42176,OFF-SU-4991,BF-1170103,21-06-2015,43,2,1,0.0
IT-2013-BB11545104-41603,OFF-BI-3188,BB-11545104,25-11-2013,27,0,2,0.5
ES-2015-BD1163545-42172,FUR-FU-3039,BD-1163545,17-06-2015,37,3,2,0.0
ES-2014-CR1262545-41985,OFF-AR-3454,CR-1262545,12-12-2014,44,7,2,0.0
MO-2015-DF313586-42326,OFF-FA-6186,DF-313586,18-11-2015,75,6,4,0.0
IN-2015-DL133307-42357,OFF-PA-4175,DL-133307,19-12-2015,76,7,3,0.1
ID-2012-DA1345092-41101,FUR-FU-3933,DA-1345092,11-07-2012,52,0,2,0.4
CA-2012-LW16825140-41058,OFF-BI-4356,LW-168251406,29-05-2012,25,8,2,0.2
SF-2014-FO4305117-41983,OFF-ST-4094,FO-4305117,10-12-2014,48,13,1,0.0
SU-2015-GT4635122-42360,FUR-CH-4632,GT-4635122,22-12-2015,55,7,1,0.0
ES-2015-HW1493545-42216,OFF-ST-4283,HW-1493545,31-07-2015,104,39,2,0.1
ES-2013-JF1549048-41544,OFF-ST-6231,JF-1549048,27-09-2013,28,11,2,0.1
ES-2014-JR15670139-41871,OFF-LA-5389,JR-15670139,20-08-2014,30,6,3,0.0
ES-2014-JK15730139-41969,OFF-BI-3714,JK-15730139,26-11-2014,51,20,2,0.1
ES-2013-JG1580564-41533,OFF-BI-4828,JG-1580564,16-09-2013,35,6,4,0.0
ID-2013-LD1685559-41528,OFF-LA-4528,LD-1685559,11-09-2013,33,-24,5,0.47
CA-2014-LW16825140-41999,FUR-CH-4422,LW-168251404,26-12-2014,47,4,2,0.2
CA-2014-LW16825140-41999,TEC-AC-4876,LW-168251404,26-12-2014,45,-7,3,0.2
ES-2015-NF1838545-42362,OFF-LA-4553,NF-1838545,24-12-2015,28,0,3,0.0
UP-2013-PC8745137-41528,OFF-SU-6182,PC-8745137,11-09-2013,39,2,1,0.0
CA-2012-LW16825140-41237,OFF-PA-6419,LW-168251404,24-11-2012,26,12,4,0.0
ES-2015-SC2080048-42118,TEC-AC-3392,SC-2080048,24-04-2015,73,30,2,0.1
IN-2014-TS21430113-41899,OFF-LA-4686,TS-21430113,17-09-2014,22,7,5,0.0
TU-2013-TC11475134-41328,OFF-SU-4316,TC-11475134,23-02-2013,74,-22,8,0.6
ES-2014-VM2168545-41993,OFF-BI-6374,VM-2168545,20-12-2014,10,2,1,0.0
ID-2013-VP2173059-41460,FUR-CH-4627,VP-2173059,05-07-2013,62,-22,2,0.27
MX-2014-SW2075582-41811,OFF-FA-5468,SW-2075582,21-06-2014,71,30,9,0.0
MX-2012-AH1019531-40965,TEC-AC-5217,AH-1019531,26-02-2012,51,18,3,0.0
MX-2015-JM1526531-42074,OFF-PA-5876,JM-1526531,11-03-2015,74,32,4,0.0
US-2015-LP1709598-42291,OFF-PA-5886,LP-1709598,14-10-2015,35,2,3,0.4
MX-2014-SJ2050051-41962,OFF-EN-5042,SJ-2050051,19-11-2014,30,10,2,0.0
MX-2015-AS1022598-42264,OFF-ST-4106,AS-1022598,17-09-2015,58,2,3,0.4
MX-2013-MG1787526-41458,OFF-EN-4443,MG-1787526,03-07-2013,249,79,10,0.0
ES-2014-AS1009048-41705,OFF-ST-6038,AS-1009048,07-03-2014,31,0,2,0.1
SA-2014-AR345110-42000,OFF-EN-4449,AR-345110,27-12-2014,27,9,1,0.0
ES-2013-BP1129048-41633,OFF-EN-5028,BP-1129048,25-12-2013,37,18,3,0.0
CA-2012-LW16825140-41237,OFF-FA-6129,LW-168251404,24-11-2012,23,10,3,0.0
TU-2015-EM4140134-42276,OFF-AR-5921,EM-4140134,29-09-2015,43,-10,4,0.6
CG-2012-GA451533-41030,OFF-BI-3724,GA-451533,01-05-2012,49,19,1,0.0
CA-2012-LW16825140-41090,OFF-BI-3264,LW-168251408,30-06-2012,5,-3,6,0.7
TO-2015-JO5550131-42357,OFF-AR-3447,JO-5550131,19-12-2015,53,4,1,0.0
TU-2014-JF5565134-41818,OFF-AR-6122,JF-5565134,28-06-2014,16,-6,4,0.6
CA-2015-LW16825140-42281,OFF-AR-3837,LW-168251402,04-10-2015,20,2,5,0.2
CA-2014-LW16825140-41999,FUR-TA-4944,LW-168251404,26-12-2014,35,-24,1,0.5
CA-2013-LL16840140-41380,FUR-FU-6226,LL-168401408,16-04-2013,1196,119,7,0.0
IN-2015-MC17575130-42278,OFF-FA-2948,MC-17575130,01-10-2015,44,-35,7,0.47
TU-2014-MG7680134-41906,OFF-ST-6248,MG-7680134,24-09-2014,53,-17,1,0.6
ID-2015-MG1787559-42325,OFF-AR-5924,MG-1787559,17-11-2015,32,-4,4,0.27
ES-2013-MK1790545-41492,OFF-AR-3546,MK-1790545,06-08-2013,28,0,2,0.0
CA-2012-LL16840140-41132,TEC-AC-5181,LL-168401408,11-08-2012,272,98,13,0.0
IN-2013-PO188657-41597,OFF-BI-3251,PO-188657,19-11-2013,14,1,2,0.4
SF-2014-RS9765117-41700,OFF-ST-4060,RS-9765117,02-03-2014,135,23,8,0.0
IN-2014-SF202007-41873,OFF-PA-5869,SF-202007,22-08-2014,33,0,2,0.1
ES-2013-TS2120564-41431,FUR-FU-3036,TS-2120564,06-06-2013,40,18,2,0.0
AO-2015-TB113554-42106,OFF-BI-6372,TB-113554,12-04-2015,28,8,1,0.0
CG-2015-VS1182033-42206,OFF-BI-4807,VS-1182033,21-07-2015,26,1,2,0.0
ES-2012-YC2189545-41270,OFF-LA-4660,YC-2189545,27-12-2012,69,8,8,0.0
MX-2014-NG1835531-41947,OFF-AR-3553,NG-1835531,04-11-2014,32,3,1,0.0
US-2013-SS2014098-41538,FUR-FU-3955,SS-2014098,21-09-2013,30,-2,3,0.4
MX-2015-JL1523582-42262,OFF-FA-5476,JL-1523582,15-09-2015,48,11,5,0.0
US-2012-RL1961582-41096,FUR-FU-3037,RL-1961582,06-07-2012,24,-14,3,0.4
MX-2015-SC2072582-42192,FUR-FU-5737,SC-2072582,07-07-2015,58,3,3,0.4
MX-2014-TT2146018-41811,OFF-PA-6607,TT-2146018,21-06-2014,35,9,2,0.0
MX-2014-HA1490582-41744,OFF-PA-5854,HA-1490582,15-04-2014,39,5,2,0.0
MX-2015-LB1673536-42312,OFF-FA-6203,LB-1673536,04-11-2015,17,-1,3,0.2
CA-2013-LL16840140-41380,FUR-BO-5521,LL-168401408,16-04-2013,523,125,9,0.0
CA-2015-LL16840140-42120,OFF-BI-6219,LL-168401404,26-04-2015,73,27,3,0.2
IN-2014-AW1093027-41835,OFF-PA-4182,AW-1093027,15-07-2014,83,10,5,0.0
ES-2015-BW1106564-42189,TEC-AC-5220,BW-1106564,04-07-2015,45,17,1,0.0
ID-2014-CK12205102-41950,OFF-LA-6037,CK-12205102,07-11-2014,24,-10,5,0.45
AJ-2015-DR28809-42365,FUR-FU-3933,DR-28809,27-12-2015,44,15,1,0.0
NI-2013-EB387095-41352,FUR-CH-5412,EB-387095,19-03-2013,48,-108,1,0.7
CA-2012-LL16840140-41132,OFF-BI-2936,LL-168401408,11-08-2012,14,6,3,0.0
IN-2012-HA1490527-41188,TEC-PH-5836,HA-1490527,06-10-2012,137,2,1,0.0
RS-2014-JL5175108-41947,OFF-AR-3456,JL-5175108,04-11-2014,26,0,1,0.0
ES-2015-JB1540064-42166,OFF-EN-3093,JB-1540064,11-06-2015,21,9,3,0.0
SA-2013-JP6135110-41439,OFF-FA-6202,JP-6135110,14-06-2013,47,16,6,0.0
ES-2014-KH1663048-41762,OFF-EN-3656,KH-1663048,03-05-2014,40,16,2,0.0
IS-2014-KH663063-41878,TEC-AC-4163,KH-663063,27-08-2014,114,18,1,0.0
CA-2013-LL16840140-41380,OFF-BI-3728,LL-168401408,16-04-2013,9,4,1,0.0
IZ-2015-MG768061-42181,OFF-AR-5913,MG-768061,26-06-2015,37,13,2,0.0
ES-2014-MD1786064-41795,OFF-AR-3549,MD-1786064,05-06-2014,52,4,3,0.0
ID-2015-MG178757-42166,OFF-AR-3489,MG-178757,11-06-2015,65,-2,3,0.1
SG-2015-MM7920111-42209,OFF-LA-5374,MM-7920111,24-07-2015,12,3,1,0.0
ES-2014-MP1817548-41706,OFF-LA-5401,MP-1817548,08-03-2014,18,8,3,0.0
US-2015-LL16840140-42053,TEC-PH-4972,LL-168401408,18-02-2015,29,8,3,0.0
IR-2015-PN877560-42316,OFF-AR-6126,PN-877560,08-11-2015,44,8,1,0.0
AG-2015-PO88653-42017,OFF-BI-2900,PO-88653,13-01-2015,105,25,2,0.0
ES-2012-PG1889564-40961,OFF-BI-2894,PG-1889564,22-02-2012,41,12,3,0.0
IN-2012-RW195407-40998,OFF-AR-5923,RW-195407,30-03-2012,46,13,2,0.1
CA-2013-LL16840140-41380,TEC-PH-4997,LL-168401408,16-04-2013,569,148,2,0.0
SA-2014-SJ10125110-41944,OFF-SU-4119,SJ-10125110,01-11-2014,34,13,1,0.0
TU-2015-SB10290134-42165,FUR-CH-5751,SB-10290134,10-06-2015,18,-20,1,0.6
RS-2012-SS10410108-41229,TEC-AC-3398,SS-10410108,16-11-2012,55,8,1,0.0
CA-2013-LL16840140-41429,OFF-AR-3479,LL-168401404,04-06-2013,9,3,2,0.0
US-2012-JB15400101-40999,FUR-FU-5740,JB-15400101,31-03-2012,20,-1,2,0.4
US-2013-PP1895536-41543,OFF-PA-5852,PP-1895536,26-09-2013,16,-2,1,0.2
US-2014-CM1238518-41985,OFF-AR-3476,CM-1238518,12-12-2014,55,-28,4,0.6
US-2014-KW1657098-41867,OFF-ST-6282,KW-1657098,16-08-2014,43,0,2,0.4
MX-2014-SU2066516-41910,OFF-SU-4978,SU-2066516,28-09-2014,95,24,5,0.0
MX-2014-BS1166593-41814,OFF-BI-3720,BS-1166593,24-06-2014,70,9,8,0.0
US-2013-DO1343582-41398,FUR-FU-4034,DO-1343582,04-05-2013,45,0,2,0.4
MX-2013-MS178305-41487,OFF-LA-5387,MS-178305,01-08-2013,13,-3,3,0.4
ES-2015-AH10210139-42133,OFF-BI-3715,AH-10210139,09-05-2015,58,16,2,0.0
TU-2014-AG300134-41653,OFF-EN-3096,AG-300134,14-01-2014,35,-13,2,0.6
UP-2014-AT735137-41913,OFF-BI-6400,AT-735137,01-10-2014,29,7,6,0.0
ID-2012-AF10870102-40997,OFF-FA-2958,AF-10870102,29-03-2012,30,-24,5,0.45
RS-2015-BK1260108-42329,OFF-AR-5918,BK-1260108,21-11-2015,23,0,1,0.0
CA-2012-LL16840140-41027,FUR-FU-3911,LL-168401406,28-04-2012,17,5,2,0.0
IN-2012-CS1184527-41139,OFF-PA-4183,CS-1184527,18-08-2012,76,0,5,0.0
RS-2014-CS1845108-41965,TEC-PH-5341,CS-1845108,22-11-2014,73,30,1,0.0
ID-2015-DB1291059-42239,OFF-AR-3463,DB-1291059,23-08-2015,23,-7,1,0.27
SF-2013-DH3075117-41333,OFF-BI-4806,DH-3075117,28-02-2013,61,17,2,0.0
IN-2015-DB13660102-42089,OFF-SU-4980,DB-13660102,26-03-2015,26,2,2,0.45
ID-2014-EM14095144-41774,FUR-FU-6278,EM-14095144,15-05-2014,48,-6,3,0.27
IT-2014-JL1513091-41936,OFF-ST-4107,JL-1513091,24-10-2014,24,-8,1,0.5
IN-2015-JG1580559-42173,OFF-BI-6405,JG-1580559,18-06-2015,22,7,4,0.17
ID-2015-JW160757-42357,OFF-PA-6614,JW-160757,19-12-2015,39,-22,3,0.4
CA-2013-LL16840140-41429,OFF-LA-3223,LL-168401404,04-06-2013,7,3,2,0.0
EG-2015-KW643538-42068,TEC-AC-3395,KW-643538,05-03-2015,40,6,1,0.0
ES-2015-LB167358-42173,OFF-AR-5918,LB-167358,18-06-2015,70,1,3,0.0
IN-2015-LT1676558-42133,OFF-BI-6371,LT-1676558,09-05-2015,55,7,2,0.0
KZ-2012-LS723068-41261,OFF-EN-4445,LS-723068,18-12-2012,11,-26,1,0.7
ES-2015-MH1744048-42069,OFF-AR-3461,MH-1744048,06-03-2015,43,-39,3,0.5
IN-2014-ML1775558-41790,FUR-FU-5734,ML-1775558,31-05-2014,17,0,1,0.0
TO-2012-MC7845131-41161,OFF-AP-3879,MC-7845131,09-09-2012,51,10,1,0.0
CA-2015-LL16840140-42120,OFF-PA-6222,LL-168401404,26-04-2015,19,8,3,0.0
CA-2014-LD16855140-41817,OFF-AR-5288,LD-168551402,27-06-2014,5,0,3,0.2
CA-2013-LC16870140-41397,TEC-AC-5146,LC-168701404,03-05-2013,339,122,4,0.0
ES-2012-SB2018548-41065,OFF-LA-3260,SB-2018548,05-06-2012,13,4,1,0.0
ID-2015-SB2018559-42295,OFF-EN-4434,SB-2018559,18-10-2015,33,-10,3,0.47
IT-2012-SP2054534-41269,TEC-PH-3818,SP-2054534,26-12-2012,207,-191,3,0.5
ES-2014-TT21070139-41835,OFF-SU-4310,TT-21070139,15-07-2014,49,9,2,0.0
MX-2015-MC1763539-42150,OFF-EN-4908,MC-1763539,26-05-2015,22,9,4,0.0
MX-2015-FP1432039-42279,FUR-FU-6278,FP-1432039,02-10-2015,47,0,3,0.0
MX-2015-KC1625582-42259,OFF-LA-4533,KC-1625582,12-09-2015,30,8,5,0.0
MX-2014-CK1259528-41857,OFF-EN-5028,CK-1259528,06-08-2014,33,2,4,0.0
MX-2014-JH1582082-41916,OFF-FA-5471,JH-1582082,04-10-2014,47,10,5,0.0
US-2012-MS17980143-41195,OFF-EN-4909,MS-17980143,13-10-2012,33,2,7,0.4
MX-2014-BD1163582-41678,OFF-BI-3186,BD-1163582,08-02-2014,36,2,2,0.0
MX-2014-WB2185031-41964,OFF-PA-4144,WB-2185031,21-11-2014,194,32,6,0.0
MX-2013-AA1048082-41523,FUR-CH-5373,AA-1048082,06-09-2013,62,20,2,0.2
MX-2014-RD1990082-41867,OFF-SU-4137,RD-1990082,16-08-2014,51,18,2,0.0
TZ-2015-CM1815129-42308,OFF-BI-4803,CM-1815129,31-10-2015,29,11,1,0.0
EG-2014-CS235538-41797,OFF-BI-6370,CS-235538,07-06-2014,29,6,1,0.0
IT-2015-DW1358545-42173,OFF-BI-3727,DW-1358545,18-06-2015,100,-58,4,0.5
CA-2015-LC16870140-42091,FUR-TA-3557,LC-168701408,28-03-2015,292,58,2,0.0
CG-2014-JS603033-41640,FUR-FU-3067,JS-603033,01-01-2014,23,7,1,0.0
IN-2014-KW1643559-41853,OFF-SU-6162,KW-1643559,02-08-2014,51,-1,3,0.47
CA-2015-LC16870140-42091,OFF-ST-3747,LC-168701408,28-03-2015,332,9,3,0.0
CA-2015-LC16870140-42091,TEC-PH-5555,LC-168701408,28-03-2015,206,55,5,0.0
IN-2015-ML1804092-42048,FUR-FU-4074,ML-1804092,13-02-2015,50,4,2,0.0
ES-2012-NC1834045-41233,OFF-BI-6375,NC-1834045,20-11-2012,50,23,4,0.0
CA-2013-LC16870140-41397,OFF-BI-4350,LC-168701404,03-05-2013,49,17,2,0.2
CA-2013-LC16870140-41397,OFF-BI-4836,LC-168701404,03-05-2013,62,21,2,0.2
EG-2014-SB1018538-41944,OFF-BI-2901,SB-1018538,01-11-2014,51,14,1,0.0
ID-2013-SW2045559-41522,OFF-SU-4321,SW-2045559,05-09-2013,47,-39,2,0.47
IN-2015-SW2075558-42295,OFF-PA-4470,SW-2075558,18-10-2015,63,31,3,0.0
GH-2014-TB1119049-41698,OFF-BI-6374,TB-1119049,28-02-2014,21,5,2,0.0
CA-2014-LC16870140-41705,FUR-TA-3424,LC-168701402,07-03-2014,145,-99,2,0.5
ES-2012-VT21700120-41179,OFF-FA-5486,VT-21700120,27-09-2012,28,10,2,0.0
MX-2014-LW1682518-41719,FUR-FU-5736,LW-1682518,21-03-2014,34,11,1,0.0
MX-2012-NS18505101-41072,OFF-BI-4815,NS-18505101,12-06-2012,61,-34,3,0.4
MX-2015-DL128655-42090,OFF-ST-5705,DL-128655,27-03-2015,49,-11,2,0.4
MX-2014-RA1988551-41795,OFF-EN-4448,RA-1988551,05-06-2014,39,13,2,0.0
IZ-2014-AG49561-41815,OFF-BI-2912,AG-49561,25-06-2014,24,0,4,0.0
MX-2015-AM1070582-42231,OFF-BI-3719,AM-1070582,15-08-2015,41,5,5,0.0
IN-2014-BE1133558-41935,OFF-FA-6186,BE-1133558,23-10-2014,94,31,5,0.0
ES-2013-BO1142548-41419,OFF-AP-3583,BO-1142548,25-05-2013,69,17,1,0.1
LH-2012-BO142575-41270,TEC-PH-3130,BO-142575,27-12-2012,50,-91,1,0.7
MO-2014-BN147086-41655,OFF-SU-4322,BN-147086,16-01-2014,47,13,1,0.0
IN-2013-CD1228058-41311,OFF-FA-3057,CD-1228058,06-02-2013,72,8,5,0.0
ES-2015-CS1240045-42228,OFF-BI-2895,CS-1240045,12-08-2015,43,14,3,0.0
ES-2013-CC1268548-41591,OFF-BI-2917,CC-1268548,13-11-2013,43,15,6,0.1
ES-2013-DS1303048-41436,OFF-ST-4094,DS-1303048,11-06-2013,87,16,2,0.1
CA-2015-LC16870140-42342,TEC-AC-5207,LC-168701404,04-12-2015,102,14,8,0.2
GH-2015-DW348049-42195,OFF-LA-5403,DW-348049,10-07-2015,17,3,2,0.0
CA-2014-LC16870140-41699,OFF-AR-5319,LC-168701406,01-03-2014,111,8,7,0.2
ES-2015-Dl13600139-42151,OFF-AR-3454,Dl-13600139,27-05-2015,66,11,3,0.0
ID-2014-EM1406559-41730,OFF-AR-5923,EM-1406559,01-04-2014,63,-5,3,0.27
IN-2015-HG1484558-42339,FUR-FU-3932,HG-1484558,01-12-2015,43,10,1,0.0
US-2013-LC16870140-41591,TEC-AC-5113,LC-168701404,13-11-2013,238,-26,6,0.2
US-2015-LC16870140-42271,OFF-AP-4223,LC-168701402,24-09-2015,73,-197,6,0.8
US-2013-LC16870140-41591,FUR-FU-3937,LC-168701404,13-11-2013,102,-3,3,0.2
AO-2015-LC69304-42258,OFF-SU-4981,LC-69304,11-09-2015,30,0,2,0.0
IT-2015-LD1700548-42250,OFF-PA-3988,LD-1700548,03-09-2015,180,54,4,0.0
CA-2015-LC16870140-42342,OFF-SU-4115,LC-168701404,04-12-2015,47,5,7,0.2
NI-2014-MP747095-41826,OFF-AR-3475,MP-747095,06-07-2014,30,-52,2,0.7
IN-2015-MG1789056-42343,OFF-PA-4476,MG-1789056,05-12-2015,71,22,3,0.0
PL-2013-MK7905103-41552,OFF-SU-4312,MK-7905103,05-10-2013,14,0,1,0.0
ES-2014-NP1832545-41808,OFF-SU-6171,NP-1832545,18-06-2014,42,21,3,0.0
ES-2015-NM18445139-42218,OFF-LA-4640,NM-18445139,02-08-2015,25,8,2,0.0
ES-2013-PS1897044-41592,OFF-LA-5387,PS-1897044,14-11-2013,21,2,2,0.0
ES-2015-RP19270139-42104,OFF-ST-4282,RP-19270139,10-04-2015,57,21,1,0.0
CA-2015-LC16870140-42342,OFF-FA-6129,LC-168701404,04-12-2015,23,7,3,0.2
ID-2013-VP2173059-41460,OFF-PA-6624,VP-2173059,05-07-2013,20,-15,3,0.47
US-2012-RL1961582-41096,OFF-FA-5473,RL-1961582,06-07-2012,59,29,6,0.0
MX-2014-SV2081593-41828,OFF-FA-2944,SV-2081593,08-07-2014,28,1,3,0.0
US-2015-RO1978055-42045,TEC-AC-5226,RO-1978055,10-02-2015,98,-64,1,0.4
MX-2015-AB1025531-42229,OFF-EN-4431,AB-1025531,13-08-2015,43,10,4,0.0
MX-2012-DH1307537-41219,OFF-ST-6025,DH-1307537,06-11-2012,36,8,5,0.0
MX-2014-WB2185093-41867,TEC-AC-5863,WB-2185093,16-08-2014,79,1,3,0.0
ES-2015-AS1022545-42357,OFF-ST-5693,AS-1022545,19-12-2015,382,67,3,0.1
CA-2014-LC16870140-41705,FUR-FU-4033,LC-168701402,07-03-2014,159,-194,5,0.6
IN-2012-BP111857-41249,FUR-FU-3038,BP-111857,06-12-2012,107,19,7,0.1
ES-2014-CA1196548-41863,OFF-ST-4031,CA-1196548,12-08-2014,16,4,2,0.1
ES-2013-EK1379545-41527,OFF-BI-2915,EK-1379545,10-09-2013,35,17,5,0.0
IT-2014-EM13960104-41907,OFF-ST-4251,EM-13960104,25-09-2014,50,-45,5,0.5
CA-2015-LC16870140-42342,FUR-FU-3922,LC-168701404,04-12-2015,16,4,1,0.2
SA-2015-GZ4470110-42084,OFF-AR-5930,GZ-4470110,21-03-2015,45,1,1,0.0
ES-2012-GT14635120-41158,OFF-BI-4810,GT-14635120,06-09-2012,28,10,2,0.0
IN-2013-HP1481558-41335,OFF-ST-4253,HP-1481558,02-03-2013,37,6,2,0.0
TU-2014-JF5355134-41874,OFF-BI-3256,JF-5355134,23-08-2014,40,-54,2,0.6
IT-2015-JW15955124-42227,FUR-FU-3048,JW-15955124,11-08-2015,42,-23,2,0.6
IT-2015-JA1597091-42126,TEC-PH-5264,JA-1597091,02-05-2015,72,-49,1,0.5
MO-2013-KH636086-41440,OFF-ST-6059,KH-636086,15-06-2013,48,22,1,0.0
SF-2013-MC7575117-41552,OFF-PA-4469,MC-7575117,05-10-2013,29,2,1,0.0
ES-2013-MH1762045-41489,OFF-BI-3722,MH-1762045,03-08-2013,27,10,2,0.0
BO-2014-ML826513-41984,OFF-BI-3716,ML-826513,11-12-2014,22,5,2,0.0
IN-2015-NH1861058-42084,OFF-LA-3273,NH-1861058,21-03-2015,26,7,3,0.0
US-2015-LC16870140-42271,TEC-PH-5533,LC-168701402,24-09-2015,39,-8,2,0.2
ID-2012-RD19660144-40914,OFF-ST-6281,RD-19660144,06-01-2012,89,29,2,0.17
EG-2014-RA994538-41728,OFF-AR-5921,RA-994538,30-03-2014,27,13,1,0.0
ES-2013-SF2006548-41403,OFF-SU-6170,SF-2006548,09-05-2013,34,11,3,0.0
AG-2015-SB101703-42026,OFF-AR-3493,SB-101703,22-01-2015,26,1,1,0.0
IN-2015-SJ20215127-42041,OFF-ST-6228,SJ-20215127,06-02-2015,49,1,3,0.0
IT-2014-SJ20500104-41791,OFF-PA-5891,SJ-20500104,01-06-2014,54,-32,6,0.5
CM-2012-SC1068022-41009,OFF-AR-3528,SC-1068022,10-04-2012,56,8,1,0.0
IN-2014-TT2107099-41804,OFF-PA-6621,TT-2107099,14-06-2014,34,-2,4,0.5
UP-2014-ZD11925137-41950,OFF-LA-3300,ZD-11925137,07-11-2014,45,6,4,0.0
US-2014-MG1814555-41928,OFF-SU-2986,MG-1814555,16-10-2014,42,-27,8,0.4
MX-2015-MC1759082-42299,OFF-EN-5028,MC-1759082,22-10-2015,25,2,3,0.0
US-2012-ML1741036-41265,FUR-CH-5440,ML-1741036,22-12-2012,36,9,1,0.2
US-2013-SL2015555-41522,FUR-BO-3895,SL-2015555,05-09-2013,444,-140,9,0.4
US-2014-SW2035098-41979,OFF-ST-6057,SW-2035098,06-12-2014,58,-38,3,0.4
MX-2012-BP1109593-40922,OFF-BI-3719,BP-1109593,14-01-2012,65,9,8,0.0
US-2013-BE1145536-41544,FUR-FU-3942,BE-1145536,27-09-2013,71,-25,2,0.5
US-2014-AG1076518-41887,OFF-ST-4252,AG-1076518,05-09-2014,42,-54,8,0.6
MX-2015-NF1859518-42077,OFF-SU-2968,NF-1859518,14-03-2015,49,7,2,0.0
US-2012-RR1952518-41270,TEC-PH-5251,RR-1952518,27-12-2012,44,-58,2,0.6
MX-2015-DL1349539-42305,OFF-AR-5925,DL-1349539,28-10-2015,15,2,2,0.0
MX-2015-HA1492051-42339,OFF-AR-3495,HA-1492051,01-12-2015,23,1,3,0.0
MX-2012-LT1676593-40931,OFF-LA-4529,LT-1676593,23-01-2012,25,9,3,0.0
CA-2015-LC16870140-42091,OFF-PA-3114,LC-168701408,28-03-2015,17,8,4,0.0
CA-2015-LC16870140-42091,OFF-BI-4347,LC-168701408,28-03-2015,17,8,2,0.0
ES-2013-HE1480048-41600,OFF-EN-4918,HE-1480048,22-11-2013,24,7,1,0.0
ES-2013-HK1489064-41519,TEC-AC-5865,HK-1489064,02-09-2013,79,10,1,0.0
TU-2013-HZ4950134-41515,TEC-MA-5569,HZ-4950134,29-08-2013,33,-42,1,0.6
IN-2015-JO1514566-42172,OFF-PA-4168,JO-1514566,17-06-2015,71,35,3,0.0
CA-2013-LC16870140-41397,OFF-AR-5294,LC-168701404,03-05-2013,8,2,3,0.0
ZA-2015-JM5250147-42363,FUR-CH-5806,JM-5250147,25-12-2015,49,-56,1,0.7
ID-2012-LW168257-41248,OFF-SU-6170,LW-168257,05-12-2012,72,-2,7,0.1
CA-2015-LC16870140-42342,TEC-AC-5207,LC-168701404,04-12-2015,76,10,6,0.2
ID-2015-NL1831059-42283,OFF-PA-5885,NL-1831059,06-10-2015,35,-16,2,0.47
US-2013-LC16870140-41591,OFF-BI-3325,LC-168701404,13-11-2013,36,-25,3,0.7
US-2015-LC16870140-42271,OFF-PA-6580,LC-168701402,24-09-2015,20,7,4,0.2
CA-2015-LC16870140-42091,OFF-LA-3184,LC-168701408,28-03-2015,8,3,2,0.0
IN-2015-SJ2021527-42182,OFF-LA-3261,SJ-2021527,27-06-2015,33,8,3,0.0
BN-2014-SW1045515-41853,OFF-AR-5905,SW-1045515,02-08-2014,53,0,1,0.0
IR-2013-SM1090560-41387,OFF-BI-2883,SM-1090560,23-04-2013,30,5,1,0.0
QA-2013-TC10980105-41324,FUR-CH-5372,TC-10980105,19-02-2013,56,16,1,0.0
NI-2014-TB1135595-41994,OFF-SU-2995,TB-1135595,21-12-2014,55,-125,4,0.7
MX-2015-CM1183028-42298,OFF-AR-3481,CM-1183028,21-10-2015,55,9,5,0.0
MX-2014-CS1186031-41695,OFF-EN-3668,CS-1186031,25-02-2014,27,4,1,0.0
US-2013-PA190605-41536,OFF-PA-5851,PA-190605,19-09-2013,108,-68,8,0.4
ES-2015-AG1033044-42158,FUR-FU-5719,AG-1033044,03-06-2015,100,16,2,0.0
ID-2015-BF11215144-42236,OFF-SU-6175,BF-11215144,20-08-2015,38,-6,2,0.17
MO-2012-BD177086-40939,OFF-SU-4125,BD-177086,31-01-2012,63,11,6,0.0
